,index,endTime,artistName,trackName,msPlayed,counts,trackID,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
822,6736,2020-10-10 07:55,Crowded House,Don't Dream It's Over,142890,22,0fiSpF9mvRFQWy0ca64d1g,0.502,0.683,0.0,-8.19,0.0,0.0472,0.71,1.98e-06,0.18,0.734,82.626,audio_features,0fiSpF9mvRFQWy0ca64d1g,spotify:track:0fiSpF9mvRFQWy0ca64d1g,https://api.spotify.com/v1/tracks/0fiSpF9mvRFQWy0ca64d1g,https://api.spotify.com/v1/audio-analysis/0fiSpF9mvRFQWy0ca64d1g,194948.0,4.0
823,6762,2020-10-10 16:36,MEMBA,O.D.,725,10,1a7lFiyCRjXgmkboOLmlvc,0.73,0.775,0.0,-7.392,1.0,0.0803,0.0164,0.414,0.0939,0.554,160.016,audio_features,1a7lFiyCRjXgmkboOLmlvc,spotify:track:1a7lFiyCRjXgmkboOLmlvc,https://api.spotify.com/v1/tracks/1a7lFiyCRjXgmkboOLmlvc,https://api.spotify.com/v1/audio-analysis/1a7lFiyCRjXgmkboOLmlvc,178075.0,4.0
824,6794,2020-10-10 17:02,Axwell /\ Ingrosso,Dancing Alone,1151,17,5xzzxWj8a1YBbNZhNLqWuQ,0.699,0.94,8.0,-5.969,0.0,0.208,0.0853,0.0,0.336,0.652,122.079,audio_features,5xzzxWj8a1YBbNZhNLqWuQ,spotify:track:5xzzxWj8a1YBbNZhNLqWuQ,https://api.spotify.com/v1/tracks/5xzzxWj8a1YBbNZhNLqWuQ,https://api.spotify.com/v1/audio-analysis/5xzzxWj8a1YBbNZhNLqWuQ,253770.0,3.0
825,6815,2020-10-11 09:06,Breathe Carolina,Sweet Dreams (feat. Kaleena Zanders),64,9,4BKlUinuIllRwKce1DAY0P,0.549,0.963,3.0,-1.182,1.0,0.0594,0.0375,7.47e-06,0.429,0.422,128.051,audio_features,4BKlUinuIllRwKce1DAY0P,spotify:track:4BKlUinuIllRwKce1DAY0P,https://api.spotify.com/v1/tracks/4BKlUinuIllRwKce1DAY0P,https://api.spotify.com/v1/audio-analysis/4BKlUinuIllRwKce1DAY0P,159375.0,4.0
826,6822,2020-10-11 09:09,Valentino Khan,Lick It,1045,8,2AUHVjR5lhg6GcztbGvRkc,0.798,0.837,4.0,-2.531,1.0,0.0582,0.00737,0.121,0.0942,0.662,124.994,audio_features,2AUHVjR5lhg6GcztbGvRkc,spotify:track:2AUHVjR5lhg6GcztbGvRkc,https://api.spotify.com/v1/tracks/2AUHVjR5lhg6GcztbGvRkc,https://api.spotify.com/v1/audio-analysis/2AUHVjR5lhg6GcztbGvRkc,215040.0,4.0
827,6992,2020-10-11 11:24,Edyta Gorniak,To nie ja (2020 Remaster),185186,12,5zuDr7y3zJXbWrGoxzXPGR,0.482,0.753,2.0,-3.923,1.0,0.0448,0.32,0.0,0.272,0.235,139.793,audio_features,5zuDr7y3zJXbWrGoxzXPGR,spotify:track:5zuDr7y3zJXbWrGoxzXPGR,https://api.spotify.com/v1/tracks/5zuDr7y3zJXbWrGoxzXPGR,https://api.spotify.com/v1/audio-analysis/5zuDr7y3zJXbWrGoxzXPGR,185187.0,4.0
828,7123,2020-10-12 20:47,Tiësto,The Right Song,205440,31,4G4TQgMivFlwoaslXTST2h,0.587,0.842,8.0,-4.449,1.0,0.0979,0.385,0.000404,0.356,0.271,126.436,audio_features,4G4TQgMivFlwoaslXTST2h,spotify:track:4G4TQgMivFlwoaslXTST2h,https://api.spotify.com/v1/tracks/4G4TQgMivFlwoaslXTST2h,https://api.spotify.com/v1/audio-analysis/4G4TQgMivFlwoaslXTST2h,212520.0,4.0
829,7125,2020-10-12 20:50,Oliver Heldens,Take A Chance,39808,19,2Xf6k7niuuyfY1aiHTe52d,0.594,0.929,5.0,-5.36,1.0,0.0352,0.000556,0.64,0.14,0.193,125.004,audio_features,2Xf6k7niuuyfY1aiHTe52d,spotify:track:2Xf6k7niuuyfY1aiHTe52d,https://api.spotify.com/v1/tracks/2Xf6k7niuuyfY1aiHTe52d,https://api.spotify.com/v1/audio-analysis/2Xf6k7niuuyfY1aiHTe52d,220810.0,4.0
830,7126,2020-10-12 20:50,Oliver Heldens,Somebody (feat. Bright Sparks),1301,32,1ORAg938DItaLIakaCQXPV,0.706,0.807,6.0,-7.301,1.0,0.0422,0.00166,0.0159,0.141,0.203,125.948,audio_features,1ORAg938DItaLIakaCQXPV,spotify:track:1ORAg938DItaLIakaCQXPV,https://api.spotify.com/v1/tracks/1ORAg938DItaLIakaCQXPV,https://api.spotify.com/v1/audio-analysis/1ORAg938DItaLIakaCQXPV,215777.0,4.0
831,7192,2020-10-13 13:54,Julia Wieniawa,Nie muszę,938,6,2WLHFQiw1gwZg1DS1eycNn,0.683,0.619,0.0,-6.166,1.0,0.0388,0.00252,1.38e-05,0.115,0.414,121.013,audio_features,2WLHFQiw1gwZg1DS1eycNn,spotify:track:2WLHFQiw1gwZg1DS1eycNn,https://api.spotify.com/v1/tracks/2WLHFQiw1gwZg1DS1eycNn,https://api.spotify.com/v1/audio-analysis/2WLHFQiw1gwZg1DS1eycNn,250868.0,4.0
832,7249,2020-10-14 09:58,Childish Gambino,This Is America,145471,112,0b9oOr2ZgvyQu88wzixux9,0.854,0.463,5.0,-6.159,1.0,0.137,0.117,0.0,0.354,0.549,120.024,audio_features,0b9oOr2ZgvyQu88wzixux9,spotify:track:0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/tracks/0b9oOr2ZgvyQu88wzixux9,https://api.spotify.com/v1/audio-analysis/0b9oOr2ZgvyQu88wzixux9,225773.0,4.0
833,7250,2020-10-14 10:01,Childish Gambino,Retro (Rough),165248,10,1nRTH500HbZX8PYwT4ZMby,0.862,0.614,5.0,-5.875,0.0,0.0393,0.246,0.00757,0.113,0.323,110.061,audio_features,1nRTH500HbZX8PYwT4ZMby,spotify:track:1nRTH500HbZX8PYwT4ZMby,https://api.spotify.com/v1/tracks/1nRTH500HbZX8PYwT4ZMby,https://api.spotify.com/v1/audio-analysis/1nRTH500HbZX8PYwT4ZMby,202667.0,4.0
834,7251,2020-10-14 10:02,Childish Gambino,Freaks And Geeks,106218,12,7xTY3rJMgj0nh6OOPHgsLw,0.667,0.873,10.0,-5.605,1.0,0.314,0.124,0.0,0.0725,0.799,81.052,audio_features,7xTY3rJMgj0nh6OOPHgsLw,spotify:track:7xTY3rJMgj0nh6OOPHgsLw,https://api.spotify.com/v1/tracks/7xTY3rJMgj0nh6OOPHgsLw,https://api.spotify.com/v1/audio-analysis/7xTY3rJMgj0nh6OOPHgsLw,217104.0,4.0
835,7252,2020-10-14 10:02,Childish Gambino,Time (feat. Ariana Grande),853,8,2Aq78kKI9yuloJQkcbhQbU,0.621,0.538,10.0,-9.307,1.0,0.0401,0.0117,0.0189,0.583,0.311,85.977,audio_features,2Aq78kKI9yuloJQkcbhQbU,spotify:track:2Aq78kKI9yuloJQkcbhQbU,https://api.spotify.com/v1/tracks/2Aq78kKI9yuloJQkcbhQbU,https://api.spotify.com/v1/audio-analysis/2Aq78kKI9yuloJQkcbhQbU,367293.0,4.0
836,7254,2020-10-14 10:02,Childish Gambino,Baby Boy,874,6,2qbw3lSGERDdUawZ736wmN,0.535,0.393,2.0,-7.72,0.0,0.036,0.131,0.507,0.0658,0.715,199.959,audio_features,2qbw3lSGERDdUawZ736wmN,spotify:track:2qbw3lSGERDdUawZ736wmN,https://api.spotify.com/v1/tracks/2qbw3lSGERDdUawZ736wmN,https://api.spotify.com/v1/audio-analysis/2qbw3lSGERDdUawZ736wmN,382093.0,3.0
837,7255,2020-10-14 10:02,Ariana Grande,Break Your Heart Right Back,2410,8,0HGcQDbRen8luCnwH53sNl,0.726,0.605,6.0,-5.673,1.0,0.0628,0.0113,0.0,0.0639,0.588,93.93,audio_features,0HGcQDbRen8luCnwH53sNl,spotify:track:0HGcQDbRen8luCnwH53sNl,https://api.spotify.com/v1/tracks/0HGcQDbRen8luCnwH53sNl,https://api.spotify.com/v1/audio-analysis/0HGcQDbRen8luCnwH53sNl,253387.0,4.0
838,7257,2020-10-14 10:05,Childish Gambino,3005,162474,7,2ZltjIqztEpZtafc8w0I9t,0.472,0.448,6.0,-7.272,0.0,0.326,0.113,0.0,0.0914,0.636,166.077,audio_features,2ZltjIqztEpZtafc8w0I9t,spotify:track:2ZltjIqztEpZtafc8w0I9t,https://api.spotify.com/v1/tracks/2ZltjIqztEpZtafc8w0I9t,https://api.spotify.com/v1/audio-analysis/2ZltjIqztEpZtafc8w0I9t,234215.0,4.0
839,7258,2020-10-14 10:08,Childish Gambino,"III. Telegraph Ave. (""Oakland"" by Lloyd)",148501,13,0VXfZi7XhfJnuBvF6XiypU,0.496,0.693,5.0,-9.576,0.0,0.247,0.159,0.0261,0.142,0.597,129.929,audio_features,0VXfZi7XhfJnuBvF6XiypU,spotify:track:0VXfZi7XhfJnuBvF6XiypU,https://api.spotify.com/v1/tracks/0VXfZi7XhfJnuBvF6XiypU,https://api.spotify.com/v1/audio-analysis/0VXfZi7XhfJnuBvF6XiypU,210673.0,4.0
840,7260,2020-10-14 10:11,Childish Gambino,IV. Sweatpants,180675,21,00GOPLxW4PGQuUYdPJh8K1,0.71,0.47,1.0,-9.33,0.0,0.142,0.154,0.0,0.643,0.581,80.027,audio_features,00GOPLxW4PGQuUYdPJh8K1,spotify:track:00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/tracks/00GOPLxW4PGQuUYdPJh8K1,https://api.spotify.com/v1/audio-analysis/00GOPLxW4PGQuUYdPJh8K1,180675.0,4.0
841,7285,2020-10-14 13:23,Childish Gambino,Me and Your Mama,9257,6,31tf1qEai5o5f4r66Kd0pU,0.534,0.433,5.0,-12.628,1.0,0.0357,0.0116,0.0452,0.0667,0.235,117.834,audio_features,31tf1qEai5o5f4r66Kd0pU,spotify:track:31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/tracks/31tf1qEai5o5f4r66Kd0pU,https://api.spotify.com/v1/audio-analysis/31tf1qEai5o5f4r66Kd0pU,379227.0,3.0
842,7339,2020-10-14 14:19,Don Diablo,"Survive (feat. Emeli Sandé, Gucci Mane)",2198,7,1gnKUue6F9gXXHQshCBwEs,0.585,0.772,10.0,-6.619,0.0,0.196,0.714,6.97e-06,0.113,0.364,99.565,audio_features,1gnKUue6F9gXXHQshCBwEs,spotify:track:1gnKUue6F9gXXHQshCBwEs,https://api.spotify.com/v1/tracks/1gnKUue6F9gXXHQshCBwEs,https://api.spotify.com/v1/audio-analysis/1gnKUue6F9gXXHQshCBwEs,189427.0,4.0
843,7341,2020-10-14 14:36,Don Diablo,Heaven To Me (feat. Alex Clare),175402,41,0OcAPWLoSQU6sYOWnYfQ1x,0.688,0.924,11.0,-2.762,0.0,0.0851,0.147,4.68e-06,0.949,0.507,125.995,audio_features,0OcAPWLoSQU6sYOWnYfQ1x,spotify:track:0OcAPWLoSQU6sYOWnYfQ1x,https://api.spotify.com/v1/tracks/0OcAPWLoSQU6sYOWnYfQ1x,https://api.spotify.com/v1/audio-analysis/0OcAPWLoSQU6sYOWnYfQ1x,175402.0,4.0
844,7343,2020-10-14 14:41,Tiësto,Grapevine,64192,55,3bYLRndI3qoLQqgPalT8CY,0.714,0.828,3.0,-4.663,1.0,0.0598,0.00514,0.154,0.32,0.208,124.034,audio_features,3bYLRndI3qoLQqgPalT8CY,spotify:track:3bYLRndI3qoLQqgPalT8CY,https://api.spotify.com/v1/tracks/3bYLRndI3qoLQqgPalT8CY,https://api.spotify.com/v1/audio-analysis/3bYLRndI3qoLQqgPalT8CY,150968.0,4.0
845,7344,2020-10-14 14:41,KSHMR,Carry Me Home (feat. Jake Reese),5994,8,2M1mqcNUBIAfRoD2Puhejf,0.662,0.884,9.0,-4.104,0.0,0.0599,0.014,3.7e-05,0.087,0.484,128.029,audio_features,2M1mqcNUBIAfRoD2Puhejf,spotify:track:2M1mqcNUBIAfRoD2Puhejf,https://api.spotify.com/v1/tracks/2M1mqcNUBIAfRoD2Puhejf,https://api.spotify.com/v1/audio-analysis/2M1mqcNUBIAfRoD2Puhejf,191250.0,4.0
846,7366,2020-10-14 14:48,Lucas & Steve,Where Have You Gone (Anywhere),1471,11,3zECQWhwAEydeK9jUTPamo,0.618,0.767,5.0,-5.024,1.0,0.0489,0.00552,0.0,0.147,0.239,124.071,audio_features,3zECQWhwAEydeK9jUTPamo,spotify:track:3zECQWhwAEydeK9jUTPamo,https://api.spotify.com/v1/tracks/3zECQWhwAEydeK9jUTPamo,https://api.spotify.com/v1/audio-analysis/3zECQWhwAEydeK9jUTPamo,158602.0,4.0
847,7417,2020-10-14 19:14,Michael Calfan,Nobody Does It Better,960,7,71qJKN5aGOnAHHuui6344H,0.679,0.839,0.0,-5.579,1.0,0.0303,0.000772,0.00173,0.0772,0.566,123.041,audio_features,71qJKN5aGOnAHHuui6344H,spotify:track:71qJKN5aGOnAHHuui6344H,https://api.spotify.com/v1/tracks/71qJKN5aGOnAHHuui6344H,https://api.spotify.com/v1/audio-analysis/71qJKN5aGOnAHHuui6344H,148293.0,4.0
848,7478,2020-10-14 19:32,Childish Gambino,Sober,704,40,5NhlpQ6BOIz3S5welptk1W,0.707,0.562,0.0,-7.621,1.0,0.0305,0.124,1.58e-05,0.561,0.418,98.094,audio_features,5NhlpQ6BOIz3S5welptk1W,spotify:track:5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/tracks/5NhlpQ6BOIz3S5welptk1W,https://api.spotify.com/v1/audio-analysis/5NhlpQ6BOIz3S5welptk1W,252026.0,4.0
849,7482,2020-10-14 19:33,Childish Gambino,Summertime Magic,789,16,4j3GWI86JvSaF0BLdmgcfF,0.76,0.579,0.0,-7.374,1.0,0.0567,0.0127,0.00344,0.106,0.129,100.011,audio_features,4j3GWI86JvSaF0BLdmgcfF,spotify:track:4j3GWI86JvSaF0BLdmgcfF,https://api.spotify.com/v1/tracks/4j3GWI86JvSaF0BLdmgcfF,https://api.spotify.com/v1/audio-analysis/4j3GWI86JvSaF0BLdmgcfF,213600.0,4.0
850,7486,2020-10-14 19:34,Jhené Aiko,Bed Peace,490,6,5Ck3e6z1bcSCes5gdo0Ddt,0.628,0.566,6.0,-7.811,1.0,0.0575,0.269,3.67e-05,0.135,0.299,119.859,audio_features,5Ck3e6z1bcSCes5gdo0Ddt,spotify:track:5Ck3e6z1bcSCes5gdo0Ddt,https://api.spotify.com/v1/tracks/5Ck3e6z1bcSCes5gdo0Ddt,https://api.spotify.com/v1/audio-analysis/5Ck3e6z1bcSCes5gdo0Ddt,256080.0,4.0
851,7489,2020-10-14 19:34,Childish Gambino,"12.38 (feat. 21 Savage, Ink & Kadhja Bonet)",597,6,011ZwIM48eD8ee2UBpG8nK,0.691,0.524,5.0,-9.718,1.0,0.16,0.197,4.29e-05,0.488,0.41,164.047,audio_features,011ZwIM48eD8ee2UBpG8nK,spotify:track:011ZwIM48eD8ee2UBpG8nK,https://api.spotify.com/v1/tracks/011ZwIM48eD8ee2UBpG8nK,https://api.spotify.com/v1/audio-analysis/011ZwIM48eD8ee2UBpG8nK,392187.0,4.0
852,7498,2020-10-14 20:08,Childish Gambino,I. Pink Toes,405,6,1o18SV1lvB4oO6fLquctDS,0.409,0.619,7.0,-9.512,1.0,0.091,0.0598,0.000223,0.575,0.347,79.579,audio_features,1o18SV1lvB4oO6fLquctDS,spotify:track:1o18SV1lvB4oO6fLquctDS,https://api.spotify.com/v1/tracks/1o18SV1lvB4oO6fLquctDS,https://api.spotify.com/v1/audio-analysis/1o18SV1lvB4oO6fLquctDS,207067.0,4.0
853,7511,2020-10-15 06:47,The Amazons,Black Magic,65689,7,243b3t0P416vtdmxRllHEV,0.375,0.777,10.0,-3.92,0.0,0.0407,6.51e-05,0.00186,0.153,0.48,114.968,audio_features,243b3t0P416vtdmxRllHEV,spotify:track:243b3t0P416vtdmxRllHEV,https://api.spotify.com/v1/tracks/243b3t0P416vtdmxRllHEV,https://api.spotify.com/v1/audio-analysis/243b3t0P416vtdmxRllHEV,271560.0,4.0
854,7528,2020-10-15 15:27,Flo Rida,Good Feeling,206976,7,2LEF1A8DOZ9wRYikWgVlZ8,0.706,0.89,1.0,-4.444,0.0,0.0688,0.0588,0.00286,0.306,0.684,128.011,audio_features,2LEF1A8DOZ9wRYikWgVlZ8,spotify:track:2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/tracks/2LEF1A8DOZ9wRYikWgVlZ8,https://api.spotify.com/v1/audio-analysis/2LEF1A8DOZ9wRYikWgVlZ8,248133.0,4.0
855,7530,2020-10-15 15:32,Katy Perry,California Gurls,234653,8,6tS3XVuOyu10897O3ae7bi,0.791,0.754,0.0,-3.729,1.0,0.0569,0.00446,0.0,0.163,0.425,125.014,audio_features,6tS3XVuOyu10897O3ae7bi,spotify:track:6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/tracks/6tS3XVuOyu10897O3ae7bi,https://api.spotify.com/v1/audio-analysis/6tS3XVuOyu10897O3ae7bi,234653.0,4.0
856,7541,2020-10-15 15:49,Faith Hill,There You'll Be,222120,12,1s2khOWzC99udpUaPICLJI,0.325,0.532,8.0,-7.208,1.0,0.0308,0.496,0.0,0.134,0.162,129.021,audio_features,1s2khOWzC99udpUaPICLJI,spotify:track:1s2khOWzC99udpUaPICLJI,https://api.spotify.com/v1/tracks/1s2khOWzC99udpUaPICLJI,https://api.spotify.com/v1/audio-analysis/1s2khOWzC99udpUaPICLJI,220840.0,4.0
857,7558,2020-10-15 16:27,Post Malone,I Fall Apart,223346,6,75ZvA4QfFiZvzhj2xkaWAh,0.556,0.538,8.0,-5.408,0.0,0.0382,0.0689,0.0,0.196,0.291,143.95,audio_features,75ZvA4QfFiZvzhj2xkaWAh,spotify:track:75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/tracks/75ZvA4QfFiZvzhj2xkaWAh,https://api.spotify.com/v1/audio-analysis/75ZvA4QfFiZvzhj2xkaWAh,223347.0,4.0
858,7596,2020-10-15 17:57,Alesso,REMEDY,17365,10,6jreFSOTUAViWjKyzOC4Kg,0.601,0.775,0.0,-4.612,1.0,0.0473,0.269,0.0,0.0883,0.483,119.964,audio_features,6jreFSOTUAViWjKyzOC4Kg,spotify:track:6jreFSOTUAViWjKyzOC4Kg,https://api.spotify.com/v1/tracks/6jreFSOTUAViWjKyzOC4Kg,https://api.spotify.com/v1/audio-analysis/6jreFSOTUAViWjKyzOC4Kg,190295.0,4.0
859,7608,2020-10-15 18:01,Madison Mars,Shuffle Shuttle,34592,42,2a6SWs9rXmVF6ibhelRqkV,0.635,0.948,9.0,-2.634,0.0,0.133,0.0276,0.00609,0.339,0.649,126.028,audio_features,2a6SWs9rXmVF6ibhelRqkV,spotify:track:2a6SWs9rXmVF6ibhelRqkV,https://api.spotify.com/v1/tracks/2a6SWs9rXmVF6ibhelRqkV,https://api.spotify.com/v1/audio-analysis/2a6SWs9rXmVF6ibhelRqkV,190000.0,4.0
860,7664,2020-10-16 11:07,Don Diablo,On My Mind - Radio Edit,186885,7,40dweDLovf20EbZCq1Kwj1,0.578,0.941,3.0,-2.452,1.0,0.0901,0.00547,0.812,0.412,0.271,125.986,audio_features,40dweDLovf20EbZCq1Kwj1,spotify:track:40dweDLovf20EbZCq1Kwj1,https://api.spotify.com/v1/tracks/40dweDLovf20EbZCq1Kwj1,https://api.spotify.com/v1/audio-analysis/40dweDLovf20EbZCq1Kwj1,186885.0,4.0
861,7731,2020-10-16 19:14,Galantis,Spaceship (feat. Uffie),0,6,592JiALLj5xL5Z6LuMmaOV,0.507,0.883,2.0,-5.043,0.0,0.118,0.0503,1.86e-05,0.382,0.219,125.989,audio_features,592JiALLj5xL5Z6LuMmaOV,spotify:track:592JiALLj5xL5Z6LuMmaOV,https://api.spotify.com/v1/tracks/592JiALLj5xL5Z6LuMmaOV,https://api.spotify.com/v1/audio-analysis/592JiALLj5xL5Z6LuMmaOV,189524.0,4.0
862,7733,2020-10-16 19:14,Jack Wins,Freewheelin',510,6,0fusqEZznLhqoNNdHllbgg,0.598,0.822,1.0,-4.791,1.0,0.0451,0.0696,0.0,0.372,0.268,125.056,audio_features,0fusqEZznLhqoNNdHllbgg,spotify:track:0fusqEZznLhqoNNdHllbgg,https://api.spotify.com/v1/tracks/0fusqEZznLhqoNNdHllbgg,https://api.spotify.com/v1/audio-analysis/0fusqEZznLhqoNNdHllbgg,211975.0,4.0
863,7749,2020-10-16 19:15,KREAM,Decisions (feat. Maia Wright),0,6,40xLrjniJVkxuWbka7KavC,0.732,0.785,0.0,-5.081,1.0,0.047,0.0534,4.81e-05,0.388,0.256,121.987,audio_features,40xLrjniJVkxuWbka7KavC,spotify:track:40xLrjniJVkxuWbka7KavC,https://api.spotify.com/v1/tracks/40xLrjniJVkxuWbka7KavC,https://api.spotify.com/v1/audio-analysis/40xLrjniJVkxuWbka7KavC,212788.0,4.0
864,7778,2020-10-16 19:17,Joe Stone,Is It Really Love,0,8,7wo90naUfmLhNzVp1eCc8A,0.657,0.956,4.0,-3.191,0.0,0.0449,0.0707,3.36e-06,0.412,0.297,124.951,audio_features,7wo90naUfmLhNzVp1eCc8A,spotify:track:7wo90naUfmLhNzVp1eCc8A,https://api.spotify.com/v1/tracks/7wo90naUfmLhNzVp1eCc8A,https://api.spotify.com/v1/audio-analysis/7wo90naUfmLhNzVp1eCc8A,165970.0,4.0
865,7787,2020-10-16 19:17,Tiësto,The Business,19574,8,6f3Slt0GbA2bPZlz0aIFXN,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,audio_features,6f3Slt0GbA2bPZlz0aIFXN,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/tracks/6f3Slt0GbA2bPZlz0aIFXN,https://api.spotify.com/v1/audio-analysis/6f3Slt0GbA2bPZlz0aIFXN,164000.0,4.0
866,7909,2020-10-18 10:03,Whitney Houston,My Love Is Your Love,4053,6,1ckU1EhAO0Nr73QYw24SWJ,0.77,0.475,7.0,-9.512,1.0,0.159,0.0561,4.72e-06,0.0607,0.473,82.511,audio_features,1ckU1EhAO0Nr73QYw24SWJ,spotify:track:1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/tracks/1ckU1EhAO0Nr73QYw24SWJ,https://api.spotify.com/v1/audio-analysis/1ckU1EhAO0Nr73QYw24SWJ,261573.0,4.0
867,7912,2020-10-18 10:14,Whitney Houston,It's Not Right But It's Okay,205397,7,7861kBrZ5aw7o4NfggcyYW,0.805,0.802,1.0,-7.076,1.0,0.1,0.162,0.000883,0.0698,0.531,127.924,audio_features,7861kBrZ5aw7o4NfggcyYW,spotify:track:7861kBrZ5aw7o4NfggcyYW,https://api.spotify.com/v1/tracks/7861kBrZ5aw7o4NfggcyYW,https://api.spotify.com/v1/audio-analysis/7861kBrZ5aw7o4NfggcyYW,292400.0,4.0
868,7961,2020-10-18 11:00,Foo Fighters,Best of You,127018,23,5FZxsHWIvUsmSK1IAvm2pp,0.366,0.94,1.0,-5.119,0.0,0.0696,0.000769,9.42e-05,0.188,0.369,130.198,audio_features,5FZxsHWIvUsmSK1IAvm2pp,spotify:track:5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/tracks/5FZxsHWIvUsmSK1IAvm2pp,https://api.spotify.com/v1/audio-analysis/5FZxsHWIvUsmSK1IAvm2pp,255627.0,4.0
869,7964,2020-10-18 11:14,Muse,Revolt,212309,10,7BGg9wSF98j6FzvHGkq3f0,0.228,0.938,7.0,-4.193,1.0,0.0818,0.00342,0.0,0.35,0.2,124.667,audio_features,7BGg9wSF98j6FzvHGkq3f0,spotify:track:7BGg9wSF98j6FzvHGkq3f0,https://api.spotify.com/v1/tracks/7BGg9wSF98j6FzvHGkq3f0,https://api.spotify.com/v1/audio-analysis/7BGg9wSF98j6FzvHGkq3f0,245711.0,5.0
870,7967,2020-10-19 05:53,Whitney Houston,I Have Nothing,289014,13,31er9IGsfFbwqy1pH4aiTP,0.541,0.401,0.0,-10.499,1.0,0.0365,0.576,0.0,0.164,0.24,152.943,audio_features,31er9IGsfFbwqy1pH4aiTP,spotify:track:31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/tracks/31er9IGsfFbwqy1pH4aiTP,https://api.spotify.com/v1/audio-analysis/31er9IGsfFbwqy1pH4aiTP,289160.0,3.0
871,7975,2020-10-19 08:11,Lizzo,Juice,5376,76,0k664IuFwVP557Gnx7RhIl,0.767,0.889,7.0,-2.988,1.0,0.0963,0.00611,0.0,0.402,0.843,119.93,audio_features,0k664IuFwVP557Gnx7RhIl,spotify:track:0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/tracks/0k664IuFwVP557Gnx7RhIl,https://api.spotify.com/v1/audio-analysis/0k664IuFwVP557Gnx7RhIl,195145.0,4.0
872,8011,2020-10-19 12:13,Lizzo,Good as Hell,159688,21,6KgBpzTuTRPebChN0VTyzV,0.682,0.919,0.0,-3.18,0.0,0.0875,0.256,0.0,0.442,0.535,95.982,audio_features,6KgBpzTuTRPebChN0VTyzV,spotify:track:6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/tracks/6KgBpzTuTRPebChN0VTyzV,https://api.spotify.com/v1/audio-analysis/6KgBpzTuTRPebChN0VTyzV,159736.0,4.0
873,8012,2020-10-19 15:08,Lizzo,Tempo (feat. Missy Elliott),122061,7,6nBQFAIVFmAx2oZ8p6lUg6,0.833,0.722,1.0,-5.563,1.0,0.136,0.0573,1.14e-05,0.358,0.588,107.019,audio_features,6nBQFAIVFmAx2oZ8p6lUg6,spotify:track:6nBQFAIVFmAx2oZ8p6lUg6,https://api.spotify.com/v1/tracks/6nBQFAIVFmAx2oZ8p6lUg6,https://api.spotify.com/v1/audio-analysis/6nBQFAIVFmAx2oZ8p6lUg6,175343.0,4.0
874,8038,2020-10-19 16:10,Muse,Aftermath,326037,10,2z1D4PqjWYEsXeXxE6euQ2,0.295,0.495,9.0,-7.646,1.0,0.0316,0.215,0.0112,0.122,0.115,72.09,audio_features,2z1D4PqjWYEsXeXxE6euQ2,spotify:track:2z1D4PqjWYEsXeXxE6euQ2,https://api.spotify.com/v1/tracks/2z1D4PqjWYEsXeXxE6euQ2,https://api.spotify.com/v1/audio-analysis/2z1D4PqjWYEsXeXxE6euQ2,347997.0,4.0
875,8039,2020-10-19 16:15,Muse,City of Delusion,288266,14,3Sno9FE8r2uz8QP0MtnTPL,0.285,0.915,2.0,-5.158,0.0,0.0741,0.00268,0.0279,0.137,0.309,119.817,audio_features,3Sno9FE8r2uz8QP0MtnTPL,spotify:track:3Sno9FE8r2uz8QP0MtnTPL,https://api.spotify.com/v1/tracks/3Sno9FE8r2uz8QP0MtnTPL,https://api.spotify.com/v1/audio-analysis/3Sno9FE8r2uz8QP0MtnTPL,288266.0,4.0
876,8040,2020-10-19 16:15,Muse,Hoodoo,10400,6,0EkE0ripJ9OFNzvZANzo5C,0.254,0.216,0.0,-9.713,0.0,0.0339,0.543,0.325,0.111,0.12,136.851,audio_features,0EkE0ripJ9OFNzvZANzo5C,spotify:track:0EkE0ripJ9OFNzvZANzo5C,https://api.spotify.com/v1/tracks/0EkE0ripJ9OFNzvZANzo5C,https://api.spotify.com/v1/audio-analysis/0EkE0ripJ9OFNzvZANzo5C,223426.0,4.0
